지점명,일시,기온(°C),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),전운량(10분위),중하층운량(10분위),시정(10m),지면온도(°C)
백령도,2024-01-09 13:00,2.8,2.7,70.0,82.0,6.1,0.0,1013.9,1018.4,9.0,9.0,1420.0,5.3
백령도,2024-01-09 14:00,3.1,2.0,20.0,77.0,5.9,-0.5,1013.4,1017.9,8.0,8.0,1621.0,6.5
백령도,2024-01-09 15:00,3.1,2.0,70.0,73.0,5.6,-1.2,1013.5,1018.0,7.0,7.0,1598.0,5.1
백령도,2024-01-09 16:00,2.5,4.1,360.0,68.0,5.0,-2.8,1014.0,1018.5,7.0,7.0,1265.0,3.2
백령도,2024-01-09 17:00,2.2,3.8,360.0,72.0,5.2,-2.3,1014.2,1018.7,9.0,9.0,989.0,1.7
백령도,2024-01-09 18:00,1.7,6.3,360.0,74.0,5.1,-2.4,1014.5,1019.0,8.0,8.0,727.0,-0.2
백령도,2024-01-09 19:00,1.3,6.4,360.0,71.0,4.8,-3.3,1014.9,1019.4,6.0,6.0,1127.0,-0.6
백령도,2024-01-09 20:00,1.4,6.3,360.0,69.0,4.7,-3.6,1015.4,1019.9,7.0,7.0,1068.0,-0.4
백령도,2024-01-09 21:00,1.4,6.1,360.0,63.0,4.3,-4.8,1015.7,1020.2,7.0,7.0,1515.0,0.0
백령도,2024-01-09 22:00,1.5,7.5,360.0,59.0,4.0,-5.6,1015.9,1020.4,6.0,2.0,1872.0,-0.8
백령도,2024-01-09 23:00,1.3,7.2,360.0,61.0,4.1,-5.4,1015.9,1020.4,5.0,0.0,1608.0,-1.3
백령도,2024-01-10 00:00,1.1,7.4,360.0,60.0,4.0,-5.8,1016.0,1020.5,0.0,0.0,1678.0,-1.3
백령도,2024-01-10 01:00,0.8,7.4,360.0,60.0,3.9,-6.0,1016.2,1020.8,5.0,4.0,1746.0,-1.5
백령도,2024-01-10 02:00,0.3,7.0,360.0,63.0,3.9,-5.9,1016.4,1021.0,3.0,3.0,1822.0,-2.1
백령도,2024-01-10 03:00,0.0,7.0,360.0,60.0,3.7,-6.8,1016.7,1021.3,0.0,0.0,1979.0,-2.6
백령도,2024-01-10 04:00,-0.1,6.8,360.0,63.0,3.8,-6.3,1016.6,1021.2,0.0,0.0,1955.0,-2.8
백령도,2024-01-10 05:00,-0.2,7.0,360.0,63.0,3.8,-6.4,1016.4,1021.0,0.0,0.0,1823.0,-2.6
백령도,2024-01-10 06:00,-0.4,6.5,360.0,63.0,3.8,-6.5,1016.3,1020.9,7.0,4.0,2020.0,-3.0
백령도,2024-01-10 07:00,-0.4,6.3,360.0,63.0,3.8,-6.5,1016.7,1021.3,6.0,6.0,2133.0,-2.8
백령도,2024-01-10 08:00,-0.6,5.3,360.0,60.0,3.5,-7.4,1016.9,1021.5,0.0,0.0,2393.0,-3.5
백령도,2024-01-10 09:00,-0.1,5.5,360.0,59.0,3.6,-7.1,1017.4,1022.0,1.0,1.0,2523.0,-1.7
백령도,2024-01-10 10:00,0.6,2.8,50.0,59.0,3.8,-6.5,1018.0,1022.6,0.0,0.0,2190.0,6.0
백령도,2024-01-10 11:00,0.6,4.0,360.0,58.0,3.7,-6.7,1018.5,1023.1,0.0,0.0,2614.0,9.0
백령도,2024-01-10 12:00,1.3,3.9,360.0,57.0,3.8,-6.2,1017.9,1022.5,0.0,0.0,3119.0,11.1
백령도,2024-01-10 13:00,1.4,5.5,360.0,56.0,3.8,-6.4,1017.2,1021.7,0.0,0.0,3006.0,10.9
백령도,2024-01-10 14:00,1.4,6.3,360.0,53.0,3.6,-7.1,1017.0,1021.5,0.0,0.0,3834.0,8.9
백령도,2024-01-10 15:00,1.6,5.4,340.0,55.0,3.8,-6.4,1016.8,1021.3,0.0,0.0,3877.0,6.6
백령도,2024-01-10 16:00,1.4,4.9,340.0,55.0,3.7,-6.6,1017.0,1021.5,0.0,0.0,3603.0,2.7
백령도,2024-01-10 17:00,0.6,5.7,320.0,55.0,3.5,-7.4,1017.3,1021.9,0.0,0.0,3389.0,-0.6
백령도,2024-01-10 18:00,0.1,4.2,340.0,61.0,3.8,-6.5,1017.2,1021.8,0.0,0.0,4162.0,-2.8
백령도,2024-01-10 19:00,0.4,4.0,320.0,57.0,3.6,-7.1,1017.2,1021.8,0.0,0.0,4927.0,-3.2
백령도,2024-01-10 20:00,0.4,3.3,320.0,55.0,3.5,-7.6,1017.3,1021.9,0.0,0.0,4947.0,-3.8
백령도,2024-01-10 21:00,-0.5,1.6,270.0,57.0,3.4,-7.9,1016.8,1021.4,0.0,0.0,5000.0,-6.2
백령도,2024-01-10 22:00,-0.4,1.5,270.0,60.0,3.6,-7.2,1016.8,1021.4,4.0,0.0,4999.0,-6.5
백령도,2024-01-10 23:00,0.7,2.1,250.0,66.0,4.2,-4.9,1016.5,1021.1,7.0,7.0,2853.0,-3.0
백령도,2024-01-11 00:00,1.0,1.9,230.0,67.0,4.4,-4.4,1016.0,1020.6,7.0,7.0,3581.0,-2.1
백령도,2024-01-11 01:00,1.7,3.0,250.0,66.0,4.6,-3.9,1015.7,1020.2,8.0,8.0,3123.0,-1.2
백령도,2024-01-11 02:00,1.6,2.1,250.0,65.0,4.5,-4.2,1015.5,1020.0,9.0,8.0,2762.0,-0.7
백령도,2024-01-11 03:00,1.7,3.0,250.0,64.0,4.4,-4.3,1015.3,1019.8,9.0,9.0,2531.0,-0.5
백령도,2024-01-11 04:00,1.7,3.2,230.0,63.0,4.3,-4.6,1014.7,1019.2,4.0,4.0,2304.0,-2.4
백령도,2024-01-11 05:00,2.1,3.6,250.0,65.0,4.6,-3.8,1014.0,1018.5,0.0,0.0,2298.0,-2.1
백령도,2024-01-11 06:00,2.3,4.3,250.0,59.0,4.2,-4.9,1013.5,1018.0,0.0,0.0,2583.0,-1.6
백령도,2024-01-11 07:00,2.7,4.6,230.0,55.0,4.1,-5.4,1013.1,1017.6,0.0,0.0,2689.0,-1.3
백령도,2024-01-11 08:00,3.2,4.0,230.0,54.0,4.2,-5.2,1012.9,1017.4,0.0,0.0,2301.0,-0.8
백령도,2024-01-11 09:00,4.2,4.6,230.0,54.0,4.4,-4.3,1012.6,1017.1,0.0,0.0,2252.0,0.0
백령도,2024-01-11 10:00,5.1,5.6,250.0,55.0,4.8,-3.2,1012.6,1017.1,1.0,1.0,1727.0,6.9
백령도,2024-01-11 11:00,5.9,4.9,250.0,56.0,5.2,-2.2,1012.3,1016.8,1.0,1.0,1282.0,11.4
백령도,2024-01-11 12:00,6.6,5.0,250.0,52.0,5.1,-2.5,1011.9,1016.3,1.0,1.0,1326.0,13.8
백령도,2024-01-11 13:00,6.7,6.5,270.0,54.0,5.3,-1.9,1010.7,1015.1,1.0,1.0,1245.0,14.2
백령도,2024-01-11 14:00,6.9,5.7,250.0,57.0,5.7,-1.0,1009.9,1014.3,1.0,1.0,1118.0,13.7
백령도,2024-01-11 15:00,7.2,4.4,270.0,56.0,5.7,-1.0,1009.9,1014.3,1.0,1.0,1098.0,12.6
백령도,2024-01-11 16:00,6.3,4.8,290.0,56.0,5.4,-1.8,1010.1,1014.5,1.0,1.0,968.0,7.8
백령도,2024-01-11 17:00,5.4,4.3,290.0,59.0,5.3,-1.9,1010.1,1014.6,0.0,0.0,748.0,4.1
백령도,2024-01-11 18:00,4.7,3.2,290.0,67.0,5.7,-0.9,1010.2,1014.7,4.0,4.0,585.0,1.8
백령도,2024-01-11 19:00,4.7,3.5,320.0,67.0,5.7,-0.9,1010.6,1015.1,8.0,8.0,565.0,2.5
백령도,2024-01-11 20:00,4.9,3.5,320.0,65.0,5.6,-1.1,1011.0,1015.5,8.0,8.0,578.0,3.2
백령도,2024-01-11 21:00,5.1,3.6,320.0,68.0,6.0,-0.3,1011.4,1015.9,8.0,8.0,515.0,3.2
백령도,2024-01-11 22:00,5.1,3.6,340.0,65.0,5.7,-0.9,1011.6,1016.1,8.0,8.0,513.0,3.0
백령도,2024-01-11 23:00,4.5,3.8,360.0,69.0,5.8,-0.7,1012.1,1016.6,6.0,6.0,433.0,1.7
백령도,2024-01-12 00:00,4.2,4.8,360.0,63.0,5.2,-2.2,1012.7,1017.2,1.0,1.0,536.0,1.0
백령도,2024-01-12 01:00,3.9,5.6,360.0,62.0,5.0,-2.7,1012.8,1017.3,0.0,0.0,676.0,0.8
백령도,2024-01-12 02:00,3.3,3.7,360.0,61.0,4.7,-3.5,1013.0,1017.5,0.0,0.0,921.0,-0.7
백령도,2024-01-12 03:00,2.9,5.8,360.0,72.0,5.4,-1.6,1013.6,1018.1,0.0,0.0,551.0,0.2
백령도,2024-01-12 04:00,2.0,4.7,360.0,58.0,4.1,-5.4,1013.8,1018.3,0.0,0.0,2425.0,-1.3
백령도,2024-01-12 05:00,1.7,5.2,360.0,55.0,3.8,-6.3,1013.9,1018.4,0.0,0.0,3835.0,-1.3
백령도,2024-01-12 06:00,1.4,3.5,360.0,48.0,3.2,-8.4,1014.2,1018.7,0.0,0.0,4674.0,-2.6
백령도,2024-01-12 07:00,1.0,1.8,20.0,48.0,3.1,-8.8,1014.5,1019.0,0.0,0.0,4964.0,-3.6
백령도,2024-01-12 08:00,1.1,3.5,360.0,40.0,2.6,-11.0,1015.0,1019.5,0.0,0.0,4989.0,-2.9
백령도,2024-01-12 09:00,1.5,4.5,360.0,41.0,2.8,-10.3,1015.3,1019.8,0.0,0.0,4879.0,-0.8
백령도,2024-01-12 10:00,2.3,4.7,360.0,39.0,2.8,-10.2,1016.0,1020.5,0.0,0.0,4880.0,6.9
백령도,2024-01-12 11:00,2.9,4.5,360.0,34.0,2.6,-11.4,1015.9,1020.4,0.0,0.0,4494.0,11.2
백령도,2024-01-12 12:00,3.1,6.9,340.0,34.0,2.6,-11.2,1015.9,1020.4,0.0,0.0,4581.0,11.0
백령도,2024-01-12 13:00,3.4,5.6,340.0,37.0,2.9,-9.9,1015.4,1019.9,0.0,0.0,4582.0,12.8
백령도,2024-01-12 14:00,3.4,5.7,340.0,32.0,2.5,-11.7,1015.2,1019.7,0.0,0.0,4593.0,11.8
백령도,2024-01-12 15:00,3.4,4.4,360.0,34.0,2.6,-11.0,1015.2,1019.7,0.0,0.0,4777.0,9.5
백령도,2024-01-12 16:00,2.9,4.1,360.0,40.0,3.0,-9.4,1015.6,1020.1,0.0,0.0,4926.0,4.5
백령도,2024-01-12 17:00,2.1,3.7,360.0,43.0,3.0,-9.2,1015.9,1020.4,0.0,0.0,4632.0,0.8
백령도,2024-01-12 18:00,1.2,3.3,340.0,47.0,3.1,-8.8,1016.3,1020.8,0.0,0.0,4927.0,-2.1
백령도,2024-01-12 19:00,0.9,2.9,360.0,49.0,3.2,-8.6,1016.6,1021.2,4.0,0.0,5000.0,-3.0
백령도,2024-01-12 20:00,0.6,1.6,20.0,58.0,3.7,-6.7,1016.9,1021.5,0.0,0.0,4320.0,-3.6
백령도,2024-01-12 21:00,0.2,0.5,340.0,59.0,3.7,-6.8,1017.3,1021.9,0.0,0.0,4963.0,-3.9
백령도,2024-01-12 22:00,0.9,1.8,20.0,57.0,3.7,-6.6,1017.2,1021.8,3.0,0.0,4972.0,-3.3
백령도,2024-01-12 23:00,0.7,0.9,360.0,57.0,3.7,-6.8,1017.7,1022.3,3.0,0.0,4776.0,-5.6
백령도,2024-01-13 00:00,0.1,0.3,0.0,61.0,3.8,-6.5,1017.8,1022.4,0.0,0.0,4972.0,-6.7
백령도,2024-01-13 01:00,0.2,0.0,0.0,63.0,3.9,-6.0,1017.6,1022.2,0.0,0.0,5000.0,-7.0
백령도,2024-01-13 02:00,-0.3,1.1,200.0,65.0,3.9,-6.0,1017.5,1022.1,0.0,0.0,5000.0,-6.7
백령도,2024-01-13 03:00,0.7,0.9,250.0,66.0,4.2,-4.9,1017.7,1022.3,0.0,0.0,4971.0,-6.5
백령도,2024-01-13 04:00,3.0,4.2,320.0,64.0,4.9,-3.1,1018.1,1022.6,7.0,7.0,4561.0,-0.7
백령도,2024-01-13 05:00,3.8,4.4,340.0,58.0,4.6,-3.7,1018.0,1022.5,9.0,9.0,4477.0,1.4
백령도,2024-01-13 06:00,2.7,4.0,360.0,68.0,5.0,-2.6,1018.7,1023.2,8.0,8.0,4294.0,1.0
백령도,2024-01-13 07:00,0.8,3.1,70.0,65.0,4.2,-5.0,1019.6,1024.2,5.0,5.0,3652.0,-0.3
백령도,2024-01-13 08:00,0.0,1.3,50.0,61.0,3.7,-6.6,1020.4,1025.0,2.0,2.0,2666.0,-4.2
백령도,2024-01-13 09:00,0.9,1.7,360.0,57.0,3.7,-6.6,1021.0,1025.6,0.0,0.0,2579.0,-1.8
백령도,2024-01-13 10:00,1.9,2.8,340.0,51.0,3.6,-7.1,1021.2,1025.8,0.0,0.0,3541.0,7.7
백령도,2024-01-13 11:00,2.3,1.0,20.0,45.0,3.2,-8.4,1021.3,1025.8,0.0,0.0,3496.0,14.8
백령도,2024-01-13 12:00,2.4,1.4,90.0,46.0,3.3,-8.0,1021.4,1025.9,0.0,0.0,2884.0,17.0
백령도,2024-01-13 13:00,2.9,1.9,90.0,47.0,3.5,-7.3,1020.5,1025.0,3.0,0.0,3074.0,18.3
백령도,2024-01-13 14:00,3.8,1.5,90.0,40.0,3.2,-8.5,1020.1,1024.6,4.0,0.0,3175.0,19.2
백령도,2024-01-13 15:00,3.4,2.8,200.0,45.0,3.5,-7.4,1019.9,1024.4,5.0,0.0,2968.0,13.8
백령도,2024-01-13 16:00,3.6,3.4,180.0,52.0,4.1,-5.3,1019.9,1024.4,0.0,0.0,2371.0,7.2
백령도,2024-01-13 17:00,3.3,2.3,180.0,57.0,4.4,-4.4,1019.5,1024.0,0.0,0.0,1984.0,2.8
백령도,2024-01-13 18:00,2.5,2.7,160.0,61.0,4.5,-4.2,1019.2,1023.7,0.0,0.0,2365.0,-1.2
백령도,2024-01-13 19:00,2.6,3.2,160.0,70.0,5.2,-2.3,1019.0,1023.5,0.0,0.0,2439.0,-1.2
백령도,2024-01-13 20:00,2.5,3.5,160.0,71.0,5.2,-2.2,1019.6,1024.1,0.0,0.0,2411.0,-1.3
백령도,2024-01-13 21:00,2.8,5.3,160.0,71.0,5.3,-1.9,1018.9,1023.4,0.0,0.0,2868.0,-0.5
백령도,2024-01-13 22:00,3.3,6.1,160.0,79.0,6.1,0.0,1018.5,1023.0,1.0,1.0,3274.0,1.1
백령도,2024-01-13 23:00,3.8,6.0,140.0,80.0,6.4,0.6,1018.3,1022.8,8.0,8.0,2892.0,2.6
백령도,2024-01-14 00:00,4.4,5.4,140.0,85.0,7.1,2.0,1018.4,1022.9,9.0,9.0,2766.0,3.0
백령도,2024-01-14 01:00,3.2,3.9,110.0,86.0,6.6,1.0,1018.1,1022.6,7.0,7.0,1953.0,2.0
백령도,2024-01-14 02:00,4.2,2.0,110.0,90.0,7.4,2.7,1017.8,1022.3,7.0,7.0,1420.0,2.3
백령도,2024-01-14 03:00,6.2,2.5,180.0,82.0,7.7,3.3,1017.3,1021.8,9.0,9.0,1003.0,4.0
백령도,2024-01-14 04:00,6.6,2.9,200.0,82.0,8.0,3.7,1016.5,1021.0,9.0,9.0,1265.0,5.0
백령도,2024-01-14 05:00,7.0,3.9,200.0,80.0,8.0,3.7,1016.1,1020.5,10.0,9.0,1700.0,5.5
백령도,2024-01-14 06:00,7.2,4.9,200.0,83.0,8.4,4.4,1015.1,1019.5,10.0,8.0,1560.0,5.8
백령도,2024-01-14 07:00,7.7,4.8,230.0,84.0,8.8,5.1,1014.7,1019.1,10.0,9.0,1869.0,6.5
백령도,2024-01-14 08:00,7.4,3.7,270.0,93.0,9.5,6.3,1014.9,1019.3,10.0,9.0,344.0,6.6
백령도,2024-01-14 09:00,4.0,13.0,340.0,91.0,7.4,2.6,1015.6,1020.1,10.0,9.0,448.0,3.7
백령도,2024-01-14 10:00,1.2,9.6,360.0,94.0,6.2,0.3,1016.7,1021.3,10.0,9.0,654.0,0.6
백령도,2024-01-14 11:00,1.5,8.6,360.0,94.0,6.4,0.6,1017.0,1021.5,9.0,9.0,1956.0,1.3
백령도,2024-01-14 12:00,1.0,10.0,360.0,87.0,5.7,-0.9,1017.0,1021.6,9.0,9.0,1095.0,1.1
백령도,2024-01-14 13:00,0.1,11.1,360.0,81.0,5.0,-2.7,1016.7,1021.3,9.0,9.0,1630.0,1.1
백령도,2024-01-14 14:00,0.3,11.0,360.0,73.0,4.6,-3.9,1016.9,1021.5,7.0,7.0,2239.0,2.8
백령도,2024-01-14 15:00,0.3,11.0,360.0,69.0,4.3,-4.7,1016.9,1021.5,6.0,6.0,2690.0,1.1
백령도,2024-01-14 16:00,0.3,11.4,360.0,65.0,4.1,-5.5,1017.7,1022.3,2.0,2.0,2822.0,0.2
백령도,2024-01-14 17:00,-0.2,10.9,360.0,64.0,3.8,-6.2,1018.7,1023.3,0.0,0.0,3083.0,-1.3
백령도,2024-01-14 18:00,-0.5,11.2,360.0,60.0,3.5,-7.3,1019.3,1023.9,0.0,0.0,3575.0,-2.5
백령도,2024-01-14 19:00,-0.4,11.3,340.0,60.0,3.6,-7.2,1020.2,1024.8,2.0,0.0,3792.0,-2.6
백령도,2024-01-14 20:00,-0.6,11.7,340.0,54.0,3.2,-8.7,1020.8,1025.4,2.0,0.0,3668.0,-2.8
백령도,2024-01-14 21:00,-0.6,10.9,360.0,54.0,3.2,-8.7,1021.1,1025.7,0.0,0.0,3941.0,-2.8
백령도,2024-01-14 22:00,-0.7,11.8,360.0,52.0,3.0,-9.3,1021.6,1026.2,2.0,0.0,3893.0,-3.0
백령도,2024-01-14 23:00,-0.9,10.4,360.0,51.0,2.9,-9.7,1022.1,1026.7,0.0,0.0,4228.0,-3.3
백령도,2024-01-15 00:00,-1.4,12.2,360.0,51.0,2.8,-10.2,1022.3,1026.9,0.0,0.0,4285.0,-3.5
백령도,2024-01-15 01:00,-1.9,11.2,360.0,54.0,2.9,-9.9,1022.9,1027.5,2.0,0.0,3937.0,-4.0
백령도,2024-01-15 02:00,-2.2,11.7,360.0,57.0,3.0,-9.5,1023.2,1027.8,0.0,0.0,3907.0,-4.2
백령도,2024-01-15 03:00,-2.5,11.3,360.0,58.0,3.0,-9.6,1023.6,1028.2,3.0,0.0,3864.0,-4.4
백령도,2024-01-15 04:00,-2.6,10.2,360.0,51.0,2.6,-11.3,1023.9,1028.5,0.0,0.0,4446.0,-4.6
백령도,2024-01-15 05:00,-2.9,11.4,360.0,53.0,2.6,-11.1,1024.2,1028.9,0.0,0.0,4606.0,-4.9
백령도,2024-01-15 06:00,-3.0,10.8,360.0,56.0,2.8,-10.5,1024.3,1029.0,0.0,0.0,4269.0,-5.0
백령도,2024-01-15 07:00,-3.2,11.6,360.0,54.0,2.6,-11.2,1024.9,1029.6,0.0,0.0,4269.0,-5.1
백령도,2024-01-15 08:00,-3.2,11.0,360.0,56.0,2.7,-10.7,1025.5,1030.2,5.0,0.0,4229.0,-5.0
백령도,2024-01-15 09:00,-2.6,9.6,360.0,55.0,2.8,-10.4,1025.9,1030.6,0.0,0.0,4359.0,-3.8
백령도,2024-01-15 10:00,-2.1,9.1,360.0,49.0,2.6,-11.4,1026.3,1031.0,0.0,0.0,4390.0,2.0
백령도,2024-01-15 11:00,-1.5,9.1,340.0,48.0,2.6,-11.1,1026.3,1030.9,0.0,0.0,4673.0,4.8
백령도,2024-01-15 12:00,-1.2,8.9,360.0,45.0,2.5,-11.6,1025.9,1030.5,0.0,0.0,4513.0,5.6
백령도,2024-01-15 13:00,-0.9,8.1,360.0,48.0,2.8,-10.5,1025.2,1029.8,0.0,0.0,4420.0,6.7
백령도,2024-01-15 14:00,-0.8,7.9,340.0,49.0,2.8,-10.2,1025.1,1029.7,0.0,0.0,4476.0,5.9
백령도,2024-01-15 15:00,-0.8,7.8,340.0,46.0,2.6,-11.0,1025.1,1029.7,0.0,0.0,4719.0,4.1
백령도,2024-01-15 16:00,-0.6,7.7,360.0,48.0,2.8,-10.2,1025.0,1029.6,0.0,0.0,4689.0,0.5
백령도,2024-01-15 17:00,-0.8,7.9,340.0,48.0,2.8,-10.4,1025.7,1030.3,0.0,0.0,4838.0,-1.8
백령도,2024-01-15 18:00,-0.8,8.4,360.0,47.0,2.7,-10.7,1025.7,1030.3,0.0,0.0,4997.0,-3.0
백령도,2024-01-15 19:00,-0.7,7.3,360.0,51.0,3.0,-9.6,1026.4,1031.0,0.0,0.0,4993.0,-3.1
백령도,2024-01-15 20:00,-0.4,6.4,360.0,46.0,2.7,-10.6,1026.7,1031.3,0.0,0.0,4995.0,-3.1
백령도,2024-01-15 21:00,-0.1,6.0,340.0,42.0,2.5,-11.5,1026.9,1031.5,0.0,0.0,5000.0,-3.1
백령도,2024-01-15 22:00,0.2,5.5,340.0,36.0,2.2,-13.1,1027.2,1031.8,0.0,0.0,5000.0,-3.1
백령도,2024-01-15 23:00,0.4,6.0,340.0,36.0,2.3,-12.9,1026.7,1031.3,0.0,0.0,5000.0,-2.8
백령도,2024-01-16 00:00,0.5,5.7,340.0,39.0,2.5,-11.8,1026.8,1031.4,0.0,0.0,4990.0,-2.8
백령도,2024-01-16 01:00,0.7,5.7,360.0,38.0,2.4,-12.0,1026.5,1031.1,3.0,0.0,4994.0,-2.5
백령도,2024-01-16 02:00,0.7,5.2,360.0,42.0,2.7,-10.7,1026.6,1031.2,0.0,0.0,4944.0,-2.5
백령도,2024-01-16 03:00,0.7,4.6,360.0,43.0,2.8,-10.4,1026.9,1031.5,0.0,0.0,4999.0,-2.8
백령도,2024-01-16 04:00,0.1,2.2,20.0,48.0,3.0,-9.6,1026.5,1031.1,0.0,0.0,4977.0,-4.3
백령도,2024-01-16 05:00,-0.4,1.5,20.0,52.0,3.1,-9.0,1027.2,1031.8,3.0,0.0,4944.0,-5.8
백령도,2024-01-16 06:00,-0.5,1.8,50.0,52.0,3.1,-9.1,1027.4,1032.0,0.0,0.0,5000.0,-5.6
백령도,2024-01-16 07:00,-0.7,2.2,70.0,55.0,3.2,-8.6,1027.3,1031.9,0.0,0.0,4984.0,-5.5
백령도,2024-01-16 08:00,-1.2,1.1,70.0,58.0,3.2,-8.4,1027.5,1032.1,6.0,0.0,4943.0,-6.4
백령도,2024-01-16 09:00,0.3,2.2,70.0,54.0,3.4,-7.9,1027.8,1032.4,6.0,0.0,4846.0,-1.2
백령도,2024-01-16 10:00,1.1,1.7,70.0,54.0,3.6,-7.1,1028.9,1033.5,5.0,0.0,4359.0,6.5
백령도,2024-01-16 11:00,2.4,0.7,110.0,52.0,3.8,-6.4,1029.3,1033.9,6.0,0.0,4680.0,11.1
백령도,2024-01-16 12:00,1.8,1.5,90.0,55.0,3.8,-6.2,1028.7,1033.3,7.0,0.0,3882.0,8.3
백령도,2024-01-16 13:00,2.5,2.0,90.0,54.0,4.0,-5.8,1028.0,1032.6,5.0,0.0,4396.0,12.3
백령도,2024-01-16 14:00,3.0,1.3,140.0,54.0,4.1,-5.4,1027.4,1032.0,6.0,0.0,4252.0,13.5
백령도,2024-01-16 15:00,3.5,1.8,140.0,53.0,4.2,-5.2,1027.1,1031.7,7.0,0.0,4074.0,13.2
백령도,2024-01-16 16:00,3.1,1.3,160.0,56.0,4.3,-4.8,1027.2,1031.8,6.0,0.0,4021.0,7.0
백령도,2024-01-16 17:00,2.7,1.5,140.0,58.0,4.3,-4.7,1027.2,1031.8,6.0,0.0,4062.0,4.3
백령도,2024-01-16 18:00,1.4,1.2,140.0,65.0,4.4,-4.4,1026.9,1031.5,7.0,0.0,3086.0,-1.8
백령도,2024-01-16 19:00,1.3,1.1,200.0,67.0,4.5,-4.1,1027.0,1031.6,7.0,7.0,4023.0,-3.0
백령도,2024-01-16 20:00,0.7,1.0,200.0,72.0,4.6,-3.7,1027.1,1031.7,6.0,6.0,3213.0,-0.9
백령도,2024-01-16 21:00,0.0,1.9,180.0,76.0,4.6,-3.7,1027.1,1031.7,6.0,0.0,1958.0,-4.4
백령도,2024-01-16 22:00,0.6,1.8,180.0,76.0,4.9,-3.1,1026.9,1031.5,2.0,0.0,2985.0,-4.1
백령도,2024-01-16 23:00,0.3,1.7,200.0,78.0,4.9,-3.0,1026.5,1031.1,4.0,0.0,3404.0,-3.8
백령도,2024-01-17 00:00,1.3,1.0,160.0,71.0,4.8,-3.3,1025.9,1030.5,8.0,5.0,3675.0,-1.9
백령도,2024-01-17 01:00,1.3,1.5,140.0,70.0,4.7,-3.5,1025.3,1029.9,9.0,9.0,3773.0,-0.7
백령도,2024-01-17 02:00,1.7,2.1,140.0,64.0,4.4,-4.3,1024.6,1029.2,10.0,6.0,3785.0,-0.3
백령도,2024-01-17 03:00,2.0,2.6,160.0,60.0,4.2,-4.9,1024.8,1029.4,9.0,9.0,3793.0,0.0
백령도,2024-01-17 04:00,1.8,2.7,140.0,66.0,4.6,-3.8,1024.2,1028.8,9.0,9.0,2998.0,0.1
백령도,2024-01-17 05:00,1.7,3.1,140.0,65.0,4.5,-4.1,1023.7,1028.3,9.0,9.0,2897.0,0.1
백령도,2024-01-17 06:00,1.7,2.8,140.0,59.0,4.1,-5.4,1023.5,1028.1,9.0,9.0,3336.0,0.1
백령도,2024-01-17 07:00,1.8,2.6,140.0,60.0,4.2,-5.1,1023.2,1027.8,10.0,10.0,3334.0,0.1
백령도,2024-01-17 08:00,2.0,2.9,140.0,69.0,4.9,-3.1,1023.0,1027.6,10.0,10.0,3035.0,0.1
백령도,2024-01-17 09:00,2.3,3.4,140.0,70.0,5.0,-2.6,1022.8,1027.4,10.0,7.0,2495.0,1.6
백령도,2024-01-17 10:00,2.4,3.4,140.0,70.0,5.1,-2.5,1023.1,1027.7,10.0,6.0,2188.0,3.1
백령도,2024-01-17 11:00,1.1,3.2,140.0,84.0,5.6,-1.3,1022.5,1027.1,10.0,8.0,218.0,0.2
백령도,2024-01-17 12:00,-0.1,3.0,110.0,94.0,5.7,-0.9,1021.5,1026.1,10.0,9.0,57.0,0.2
백령도,2024-01-17 13:00,-0.1,3.0,110.0,95.0,5.8,-0.8,1020.6,1025.2,10.0,9.0,148.0,0.2
백령도,2024-01-17 14:00,-0.1,2.8,110.0,95.0,5.8,-0.8,1019.3,1023.9,10.0,9.0,337.0,0.2
백령도,2024-01-17 15:00,0.2,2.7,90.0,95.0,5.9,-0.5,1018.6,1023.2,10.0,8.0,277.0,0.2
백령도,2024-01-17 16:00,0.5,3.2,110.0,96.0,6.1,0.0,1018.2,1022.8,10.0,9.0,165.0,0.2
백령도,2024-01-17 17:00,0.7,2.8,90.0,96.0,6.2,0.1,1018.0,1022.6,10.0,7.0,201.0,0.2
백령도,2024-01-17 18:00,0.8,3.6,90.0,97.0,6.2,0.3,1018.2,1022.8,10.0,8.0,247.0,0.2
백령도,2024-01-17 19:00,1.2,3.7,90.0,97.0,6.4,0.7,1018.0,1022.6,10.0,8.0,464.0,0.2
백령도,2024-01-17 20:00,1.4,4.2,110.0,96.0,6.5,0.8,1018.1,1022.7,10.0,9.0,474.0,0.2
백령도,2024-01-17 21:00,1.5,2.7,70.0,96.0,6.5,0.9,1018.2,1022.8,10.0,9.0,509.0,0.2
백령도,2024-01-17 22:00,1.6,2.3,70.0,95.0,6.5,0.8,1017.5,1022.0,10.0,8.0,587.0,0.2
백령도,2024-01-17 23:00,2.2,2.5,20.0,93.0,6.6,1.1,1017.8,1022.3,9.0,9.0,2126.0,0.2
백령도,2024-01-18 00:00,1.8,2.8,20.0,90.0,6.2,0.3,1017.7,1022.2,9.0,9.0,1921.0,0.2
백령도,2024-01-18 01:00,1.9,2.1,20.0,92.0,6.4,0.7,1017.8,1022.3,10.0,9.0,1388.0,0.2
백령도,2024-01-18 02:00,2.1,3.6,360.0,91.0,6.4,0.7,1017.9,1022.4,10.0,10.0,1298.0,0.2
