지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),일사 QC플래그,적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
100,대관령,2024-01-06 18:00,-3.5,,,,3.0,,270.0,,43.0,,2.0,-14.3,927.5,,1021.8,,0.0,,0.01,,13.3,,0.0,0.0,,,-1.3,,,,,
100,대관령,2024-01-06 19:00,-4.2,,,,2.7,,270.0,,51.0,,2.3,-12.8,927.5,,1022.1,,,9.0,,9.0,13.3,,0.0,0.0,,,-1.5,,,,,
100,대관령,2024-01-06 20:00,-4.6,,,,3.3,,270.0,,53.0,,2.3,-12.7,927.5,,1022.2,,,9.0,,9.0,13.3,,0.0,0.0,,,-1.7,,,,,
100,대관령,2024-01-06 21:00,-4.5,,,,5.7,,270.0,,57.0,,2.5,-11.7,927.4,,1022.1,,,9.0,,9.0,13.3,,6.0,6.0,,10.0,-1.8,,,,,
100,대관령,2024-01-06 22:00,-5.5,,,,4.4,,270.0,,69.0,,2.8,-10.2,927.2,,1022.3,,,9.0,,9.0,13.3,,4.0,4.0,,10.0,-1.8,,,,,
100,대관령,2024-01-06 23:00,-6.0,,,,5.3,,270.0,,82.0,,3.2,-8.5,927.2,,1022.5,,,9.0,,9.0,13.5,,3.0,3.0,,5.0,-1.8,,,,,
100,대관령,2024-01-07 00:00,-6.0,,,,4.5,,290.0,,83.0,,3.2,-8.4,927.1,,1022.3,,,9.0,,9.0,13.5,,0.0,0.0,,,-1.8,,,,,
100,대관령,2024-01-07 01:00,-6.1,,,,5.0,,290.0,,80.0,,3.1,-8.9,926.8,,1022.1,,,9.0,,9.0,13.5,,3.0,3.0,,9.0,-1.9,,,,,
100,대관령,2024-01-07 02:00,-6.8,,,,4.3,,290.0,,75.0,,2.8,-10.4,926.9,,1022.5,,,9.0,,9.0,13.5,,0.0,0.0,,,-1.9,,,,,
100,대관령,2024-01-07 03:00,-7.1,,,,3.5,,290.0,,73.0,,2.6,-11.1,927.2,,1022.8,,,9.0,,9.0,13.5,,0.0,0.0,,,-2.0,,,,,
100,대관령,2024-01-07 04:00,-7.5,,,,3.7,,290.0,,75.0,,2.6,-11.1,927.1,,1022.8,,,9.0,,9.0,13.5,,0.0,0.0,,,-2.1,,,,,
100,대관령,2024-01-07 05:00,-8.0,,,,4.2,,270.0,,77.0,,2.6,-11.3,927.2,,1023.1,,,9.0,,9.0,13.6,,5.0,5.0,,9.0,-2.1,,,,,
100,대관령,2024-01-07 06:00,-8.2,,,,4.5,,270.0,,78.0,,2.6,-11.3,927.1,,1023.1,,,9.0,,9.0,13.6,,0.0,0.0,,,-2.3,,,,,
100,대관령,2024-01-07 07:00,-8.9,,,,5.9,,270.0,,75.0,,2.3,-12.5,927.3,,1023.6,,,9.0,,9.0,13.6,,0.0,0.0,,,-2.3,,,,,
100,대관령,2024-01-07 08:00,-9.5,,,,3.8,,290.0,,73.0,,2.2,-13.4,927.7,,1024.3,,0.0,,0.0,,13.6,,0.0,0.0,,,-2.3,,,,,
100,대관령,2024-01-07 09:00,-8.9,,,,5.0,,270.0,,76.0,,2.4,-12.3,927.8,,1024.2,,0.1,,0.25,,13.6,,1.0,1.0,,8.0,-2.3,,,,,
100,대관령,2024-01-07 10:00,-8.4,,,,7.3,,270.0,,65.0,,2.1,-13.8,928.0,,1024.2,,0.9,,0.81,,13.3,,3.0,2.0,,6.0,-2.3,,,,,
100,대관령,2024-01-07 11:00,-7.5,,,,8.6,,270.0,,51.0,,1.8,-15.9,927.8,,1023.6,,1.0,,1.6,,13.1,,1.0,1.0,,6.0,-2.1,,,,,
100,대관령,2024-01-07 12:00,-7.0,,,,8.7,,270.0,,41.0,,1.5,-18.0,927.1,,1022.6,,1.0,,1.93,,13.1,,0.0,0.0,,,-2.0,,,,,
100,대관령,2024-01-07 13:00,-6.7,,,,8.0,,270.0,,36.0,,1.3,-19.3,927.0,,1022.5,,1.0,,2.01,,13.1,,0.0,0.0,,,-1.9,,,,,
100,대관령,2024-01-07 14:00,-6.6,,,,9.5,,270.0,,26.0,,1.0,-22.9,926.6,,1022.0,,1.0,,1.91,,13.1,,0.0,0.0,,,-1.8,,,,,
100,대관령,2024-01-07 15:00,-6.5,,,,10.0,,270.0,,27.0,,1.0,-22.4,927.0,,1022.4,,1.0,,1.59,,13.1,,0.0,0.0,,,-1.8,,,,,
100,대관령,2024-01-07 16:00,-6.7,,,,8.2,,270.0,,28.0,,1.0,-22.2,927.3,,1022.9,,1.0,,1.02,,13.1,,0.0,0.0,,,-1.8,,,,,
100,대관령,2024-01-07 17:00,-7.8,,,,6.2,,290.0,,29.0,,1.0,-22.7,928.1,,1024.0,,1.0,,0.38,,13.1,,1.0,1.0,,6.0,-1.9,,,,,
100,대관령,2024-01-07 18:00,-8.9,,,,8.4,,290.0,,32.0,,1.0,-22.6,928.4,,1024.8,,0.1,,0.01,,13.3,,0.0,0.0,,,-2.1,,,,,
100,대관령,2024-01-07 19:00,-9.7,,,,3.2,,270.0,,35.0,,1.0,-22.3,929.6,,1026.5,,,9.0,,9.0,13.3,,0.0,0.0,,,-2.3,,,,,
100,대관령,2024-01-07 20:00,-10.5,,,,3.7,,270.0,,37.0,,1.0,-22.4,930.3,,1027.6,,,9.0,,9.0,13.3,,0.0,0.0,,,-2.5,,,,,
100,대관령,2024-01-07 21:00,-11.2,,,,3.2,,270.0,,41.0,,1.1,-21.8,930.7,,1028.3,,,9.0,,9.0,13.3,,0.0,0.0,,,-2.6,,,,,
100,대관령,2024-01-07 22:00,-11.9,,,,2.5,,290.0,,44.0,,1.1,-21.7,930.6,,1028.5,,,9.0,,9.0,13.3,,0.0,0.0,,,-2.8,,,,,
100,대관령,2024-01-07 23:00,-12.5,,,,2.1,,270.0,,48.0,,1.1,-21.2,931.0,,1029.1,,,9.0,,9.0,13.3,,0.0,0.0,,,-3.0,,,,,
100,대관령,2024-01-08 00:00,-15.7,,,,1.6,,340.0,,62.0,,1.1,-21.3,931.3,,1030.8,,,9.0,,9.0,13.3,,0.0,0.0,,,-3.1,,,,,
100,대관령,2024-01-08 01:00,-16.8,,,,1.9,,360.0,,67.0,,1.1,-21.4,931.4,,1031.4,,,9.0,,9.0,13.3,,1.0,1.0,,6.0,-3.3,,,,,
100,대관령,2024-01-08 02:00,-16.6,,,,2.0,,360.0,,69.0,,1.2,-20.9,931.4,,1031.3,,,9.0,,9.0,13.3,,1.0,1.0,,6.0,-3.5,,,,,
100,대관령,2024-01-08 03:00,-16.5,,,,1.5,,340.0,,70.0,,1.2,-20.7,932.0,,1031.9,,,9.0,,9.0,13.3,,1.0,1.0,,6.0,-3.6,,,,,
100,대관령,2024-01-08 04:00,-16.9,,,,0.3,,0.0,,71.0,,1.2,-20.9,931.1,,1031.1,,,9.0,,9.0,13.3,,3.0,1.0,,6.0,-3.8,,,,,
100,대관령,2024-01-08 05:00,-18.1,,,,0.8,,290.0,,74.0,,1.1,-21.6,931.3,,1031.7,,,9.0,,9.0,13.3,,0.0,0.0,,,-4.0,,,,,
100,대관령,2024-01-08 06:00,-16.5,,,,0.6,,320.0,,72.0,,1.2,-20.3,931.2,,1031.1,,,9.0,,9.0,13.3,,3.0,1.0,,6.0,-4.1,,,,,
100,대관령,2024-01-08 07:00,-17.8,,,,0.8,,340.0,,72.0,,1.1,-21.6,931.5,,1031.8,,,9.0,,9.0,13.3,,5.0,1.0,,6.0,-4.4,,,,,
100,대관령,2024-01-08 08:00,-16.9,,,,0.9,,160.0,,73.0,,1.2,-20.6,931.9,,1032.0,,0.0,,0.0,,13.3,,5.0,1.0,,6.0,-4.5,,,,,
100,대관령,2024-01-08 09:00,-14.2,,,,2.7,,250.0,,67.0,,1.4,-19.0,932.3,,1031.3,,0.8,,0.34,,13.1,,0.0,0.0,,,-4.5,,,,,
100,대관령,2024-01-08 10:00,-11.2,,,,1.8,,290.0,,49.0,,1.3,-19.8,932.2,,1030.0,,1.0,,1.06,,12.8,,0.0,0.0,,,-4.3,,,,,
100,대관령,2024-01-08 11:00,-8.8,,,,2.5,,290.0,,40.0,,1.3,-19.9,932.1,,1028.9,,1.0,,1.64,,12.8,,0.0,0.0,,,-4.0,,,,,
100,대관령,2024-01-08 12:00,-6.4,,,,2.8,,320.0,,34.0,,1.3,-19.7,931.1,,1026.9,,1.0,,1.94,,12.8,,0.0,0.0,,,-3.8,,,,,
100,대관령,2024-01-08 13:00,-4.1,,,,4.2,,290.0,,25.0,,1.1,-21.2,930.7,,1025.5,,1.0,,2.03,,12.8,,0.0,0.0,,,-3.5,,,,,
100,대관령,2024-01-08 14:00,-3.4,,,,4.9,,270.0,,25.0,,1.2,-20.6,929.7,,1024.2,,1.0,,1.94,,12.8,,0.0,0.0,,,-3.3,,,,,
100,대관령,2024-01-08 15:00,-2.9,,,,5.2,,270.0,,19.0,,0.9,-23.3,929.4,,1023.6,,1.0,,1.63,,12.8,,0.0,0.0,,,-3.0,,,,,
100,대관령,2024-01-08 16:00,-3.3,,,,5.4,,270.0,,18.0,,0.9,-24.3,929.2,,1023.6,,1.0,,1.01,,13.0,,5.0,1.0,,6.0,-3.0,,,,,
100,대관령,2024-01-08 17:00,-4.7,,,,4.9,,270.0,,19.0,,0.8,-24.8,929.1,,1024.0,,0.7,,0.32,,13.1,,6.0,4.0,,,-3.0,,,,,
100,대관령,2024-01-08 18:00,-6.4,,,,3.7,,290.0,,24.0,,0.9,-23.7,929.5,,1025.2,,0.0,,0.01,,13.1,,6.0,6.0,,,-3.0,,,,,
100,대관령,2024-01-08 19:00,-7.6,,,,3.5,,290.0,,34.0,,1.2,-20.7,929.9,,1025.9,,,9.0,,9.0,13.1,,6.0,6.0,,62.0,-3.1,,,,,
100,대관령,2024-01-08 20:00,-8.5,,,,3.5,,320.0,,40.0,,1.3,-19.7,929.9,,1026.3,,,9.0,,9.0,13.1,,6.0,6.0,,62.0,-3.3,,,,,
100,대관령,2024-01-08 21:00,-9.5,,,,2.6,,340.0,,45.0,,1.3,-19.2,929.9,,1026.7,,,9.0,,9.0,13.1,,10.0,10.0,,62.0,-3.3,,,,,
100,대관령,2024-01-08 22:00,-9.4,,,,3.0,,270.0,,44.0,,1.3,-19.4,929.4,,1026.1,,,9.0,,9.0,13.1,,8.0,8.0,,62.0,-3.5,,,,,
100,대관령,2024-01-08 23:00,-8.5,,,,6.9,,270.0,,64.0,,2.1,-14.1,928.2,,1024.4,,,9.0,,9.0,13.1,,8.0,3.0,,62.0,-3.5,,,,,
100,대관령,2024-01-09 00:00,-8.2,,,,8.1,,270.0,,70.0,,2.3,-12.7,927.6,,1023.7,,,9.0,,9.0,13.1,,8.0,2.0,,,-3.6,,,,,
100,대관령,2024-01-09 01:00,-7.9,,,,8.6,,270.0,,74.0,,2.5,-11.7,927.4,,1023.3,,,9.0,,9.0,13.1,,3.0,1.0,,5.0,-3.6,,,,,
100,대관령,2024-01-09 02:00,-7.0,,,,7.5,,270.0,,77.0,,2.8,-10.3,927.1,,1022.6,,,9.0,,9.0,13.1,,1.0,1.0,,5.0,-3.6,,,,,
100,대관령,2024-01-09 03:00,-6.4,,,,6.0,,270.0,,79.0,,3.0,-9.4,927.2,,1022.6,,,9.0,,9.0,13.1,,1.0,1.0,,5.0,-3.5,,,,,
100,대관령,2024-01-09 04:00,-5.6,,,,5.7,,270.0,,77.0,,3.1,-8.9,926.5,,1021.5,,,9.0,,9.0,13.1,,0.0,0.0,,,-3.5,,,,,
100,대관령,2024-01-09 05:00,-4.9,,,,5.8,,270.0,,78.0,,3.3,-8.1,926.3,,1021.0,,,9.0,,9.0,13.1,,0.0,0.0,,,-3.3,,,,,
100,대관령,2024-01-09 06:00,-4.5,,,,5.7,,270.0,,80.0,,3.5,-7.4,926.1,,1020.6,,,9.0,,9.0,13.1,,4.0,4.0,,7.0,-3.3,,,,,
100,대관령,2024-01-09 07:00,-4.0,,,,5.6,,270.0,,82.0,,3.7,-6.6,926.1,,1020.4,,,9.0,,9.0,13.1,,9.0,9.0,,8.0,-3.1,,,,,
100,대관령,2024-01-09 08:00,-4.0,,,,5.6,,270.0,,85.0,,3.9,-6.1,926.2,,1020.5,,0.0,,0.0,,13.1,,6.0,6.0,,5.0,-3.0,,,,,
100,대관령,2024-01-09 09:00,-3.7,,,,3.8,,290.0,,89.0,,4.2,-5.2,926.7,,1021.0,,0.0,,0.07,,13.1,,9.0,9.0,,2.0,-3.0,,,,,
100,대관령,2024-01-09 10:00,-3.3,,,,3.8,,290.0,,90.0,,4.3,-4.7,926.8,,1020.9,,0.0,,0.25,,13.1,,9.0,9.0,,2.0,-2.8,,,,,
100,대관령,2024-01-09 11:00,-2.1,,,,4.5,,290.0,,87.0,,4.6,-3.9,926.8,,1020.5,,0.0,,0.44,,13.1,,9.0,9.0,,3.0,-2.8,,,,,
100,대관령,2024-01-09 12:00,-1.3,,,,6.1,,290.0,,84.0,,4.7,-3.6,925.8,,1019.2,,0.0,,0.72,,13.1,,9.0,8.0,,3.0,-2.5,,,,,
100,대관령,2024-01-09 13:00,-1.2,,,,4.7,,290.0,,82.0,,4.6,-3.8,925.3,,1018.6,,0.0,,0.81,,13.1,,10.0,9.0,,3.0,-2.3,,,,,
100,대관령,2024-01-09 14:00,-1.5,,,,5.1,,270.0,,84.0,,4.6,-3.8,924.8,,1018.1,,0.0,,0.94,,13.1,,10.0,9.0,,8.0,-2.3,,,,,
100,대관령,2024-01-09 15:00,-1.8,,,9.0,4.8,,270.0,,86.0,,4.6,-3.8,924.8,,1018.3,,0.0,,0.82,,14.0,,9.0,7.0,,7.0,-2.0,,,,,
100,대관령,2024-01-09 16:00,-2.0,,,9.0,4.6,,270.0,,88.0,,4.6,-3.7,924.6,,1018.0,,0.0,,0.48,,14.6,,7.0,7.0,,10.0,-2.0,,,,,
100,대관령,2024-01-09 17:00,-2.5,,,9.0,4.3,,290.0,,90.0,,4.6,-3.9,924.6,,1018.2,,0.0,,0.2,,15.1,,9.0,9.0,,10.0,-1.9,,,,,
100,대관령,2024-01-09 18:00,-3.0,,,9.0,3.4,,290.0,,90.0,,4.4,-4.4,924.7,,1018.5,,0.0,,0.01,,15.3,,7.0,5.0,,6.0,-1.9,,,,,
100,대관령,2024-01-09 19:00,-2.9,,,9.0,2.8,,270.0,,90.0,,4.4,-4.3,925.3,,1019.1,,,9.0,,9.0,15.3,,8.0,8.0,,3.0,-1.9,,,,,
100,대관령,2024-01-09 20:00,-3.1,,,9.0,1.9,,290.0,,90.0,,4.4,-4.5,925.6,,1019.5,,,9.0,,9.0,15.3,,8.0,8.0,,3.0,-1.9,,,,,
100,대관령,2024-01-09 21:00,-4.1,,,9.0,1.5,,360.0,,90.0,,4.1,-5.5,925.8,,1020.1,,,9.0,,9.0,15.3,,9.0,5.0,,5.0,-1.9,,,,,
100,대관령,2024-01-09 22:00,-4.4,,,9.0,0.8,,290.0,,90.0,,4.0,-5.7,925.7,,1020.2,,,9.0,,9.0,15.1,,10.0,5.0,,15.0,-1.9,,,,,
100,대관령,2024-01-09 23:00,-5.4,,,9.0,2.0,,340.0,,92.0,,3.8,-6.4,925.9,,1020.8,,,9.0,,9.0,15.1,,9.0,8.0,,16.0,-2.0,,,,,
100,대관령,2024-01-10 00:00,-5.6,,,9.0,0.5,,270.0,,91.0,,3.7,-6.8,926.0,,1021.0,,,9.0,,9.0,15.0,,8.0,5.0,,,-2.0,,,,,
100,대관령,2024-01-10 01:00,-6.9,,,,0.1,,0.0,,92.0,,3.4,-7.9,925.8,,1021.3,,,9.0,,9.0,15.1,,9.0,9.0,,28.0,-2.1,,,,,
100,대관령,2024-01-10 02:00,-8.1,,,,0.4,,0.0,,92.0,,3.1,-9.1,926.0,,1021.8,,,9.0,,9.0,15.0,,0.0,0.0,,,-2.2,,,,,
100,대관령,2024-01-10 03:00,-9.7,,,,0.1,,0.0,,91.0,,2.7,-10.8,926.3,,1022.8,,,9.0,,9.0,15.0,,1.0,1.0,,44.0,-2.3,,,,,
100,대관령,2024-01-10 04:00,-10.5,,,,0.6,,140.0,,91.0,,2.5,-11.6,926.3,,1023.2,,,9.0,,9.0,15.0,,2.0,2.0,,7.0,-2.5,,,,,
100,대관령,2024-01-10 05:00,-11.0,,,,0.1,,0.0,,91.0,,2.4,-12.1,926.3,,1023.4,,,9.0,,9.0,14.8,,2.0,2.0,,4.0,-2.5,,,,,
100,대관령,2024-01-10 06:00,-10.6,,,,0.4,,0.0,,91.0,,2.5,-11.7,926.9,,1023.9,,,9.0,,9.0,14.8,,4.0,4.0,,6.0,-2.6,,,,,
100,대관령,2024-01-10 07:00,-10.2,,,,0.4,,0.0,,92.0,,2.6,-11.2,927.4,,1024.3,,,9.0,,9.0,14.8,,5.0,3.0,,5.0,-2.6,,,,,
100,대관령,2024-01-10 08:00,-11.1,,,,0.5,,250.0,,90.0,,2.4,-12.4,927.9,,1025.2,,0.0,,0.0,,14.8,,2.0,2.0,,9.0,-2.8,,,,,
100,대관령,2024-01-10 09:00,-8.8,,,,0.0,,0.0,,92.0,,2.9,-9.8,928.2,,1024.6,,0.0,,0.15,,14.6,,9.0,9.0,,8.0,-2.8,,,,,
100,대관령,2024-01-10 10:00,-6.4,,,9.0,0.1,,0.0,,93.0,,3.5,-7.3,928.6,,1024.2,,0.0,,0.34,,15.0,,9.0,9.0,,4.0,-2.6,,,,,
100,대관령,2024-01-10 11:00,-2.5,,,9.0,2.7,,90.0,,82.0,,4.2,-5.1,928.9,,1022.9,,0.3,,1.01,,14.8,,8.0,8.0,,4.0,-2.5,,,,,
100,대관령,2024-01-10 12:00,-2.2,,0.0,,2.8,,90.0,,71.0,,3.7,-6.7,928.1,,1021.9,,0.4,,1.33,,14.8,,6.0,5.0,,5.0,-2.3,,,,,
100,대관령,2024-01-10 13:00,-1.8,,,9.0,2.6,,110.0,,69.0,,3.7,-6.7,928.0,,1021.8,,0.4,,1.74,,14.6,,6.0,6.0,,7.0,-2.0,,,,,
100,대관령,2024-01-10 14:00,-1.5,,,9.0,2.1,,90.0,,69.0,,3.8,-6.4,927.9,,1021.6,,0.3,,1.25,,14.6,,6.0,1.0,,7.0,-1.9,,,,,
100,대관령,2024-01-10 15:00,-1.0,,,9.0,1.9,,70.0,,67.0,,3.8,-6.3,928.2,,1021.7,,0.8,,1.56,,14.6,,1.0,1.0,,7.0,-1.8,,,,,
100,대관령,2024-01-10 16:00,-1.5,,,9.0,1.3,,110.0,,70.0,,3.8,-6.2,927.9,,1021.6,,0.8,,0.91,,14.6,,0.0,0.0,,,-1.8,,,,,
100,대관령,2024-01-10 17:00,-2.3,,,9.0,1.5,,110.0,,72.0,,3.7,-6.6,927.7,,1021.5,,1.0,,0.4,,14.6,,0.0,0.0,,,-1.8,,,,,
100,대관령,2024-01-10 18:00,-4.8,,,9.0,0.6,,110.0,,80.0,,3.4,-7.7,927.7,,1022.5,,0.1,,0.01,,14.8,,0.0,0.0,,,-1.8,,,,,
100,대관령,2024-01-10 19:00,-6.0,,,9.0,0.1,,0.0,,87.0,,3.4,-7.8,928.1,,1023.5,,,9.0,,9.0,14.8,,0.0,0.0,,,-2.0,,,,,
100,대관령,2024-01-10 20:00,-7.4,,,9.0,1.3,,320.0,,89.0,,3.1,-8.9,928.1,,1023.9,,,9.0,,9.0,14.8,,0.0,0.0,,,-2.1,,,,,
100,대관령,2024-01-10 21:00,-6.9,,,9.0,0.8,,290.0,,89.0,,3.2,-8.4,928.1,,1023.8,,,9.0,,9.0,14.8,,0.0,0.0,,,-2.3,,,,,
100,대관령,2024-01-10 22:00,-6.0,,,9.0,0.9,,270.0,,90.0,,3.5,-7.3,927.7,,1023.0,,,9.0,,9.0,14.8,,0.0,0.0,,,-2.5,,,,,
100,대관령,2024-01-10 23:00,-7.6,,,9.0,1.5,,320.0,,91.0,,3.1,-8.8,927.3,,1023.1,,,9.0,,9.0,14.8,,0.0,0.0,,,-2.5,,,,,
100,대관령,2024-01-11 00:00,-6.5,,,9.0,2.5,,320.0,,93.0,,3.5,-7.4,927.2,,1022.7,,,9.0,,9.0,14.8,,0.0,0.0,,,-2.6,,,,,
100,대관령,2024-01-11 01:00,-6.6,,,,3.3,,320.0,,93.0,,3.5,-7.5,926.9,,1022.4,,,9.0,,9.0,14.8,,0.0,0.0,,,-2.8,,,,,
100,대관령,2024-01-11 02:00,-6.5,,,,3.5,,320.0,,92.0,,3.5,-7.5,926.7,,1022.1,,,9.0,,9.0,14.8,,6.0,3.0,,68.0,-2.8,,,,,
100,대관령,2024-01-11 03:00,-8.0,,,,4.3,,340.0,,92.0,,3.1,-9.0,925.8,,1021.6,,,9.0,,9.0,14.8,,0.0,0.0,,,-2.8,,,,,
100,대관령,2024-01-11 04:00,-7.4,,,,5.6,,290.0,,92.0,,3.2,-8.4,925.2,,1020.7,,,9.0,,9.0,14.6,,0.0,0.0,,,-2.8,,,,,
100,대관령,2024-01-11 05:00,-7.5,,,,2.8,,320.0,,91.0,,3.2,-8.7,925.0,,1020.5,,,9.0,,9.0,14.6,,0.0,0.0,,,-2.8,,,,,
100,대관령,2024-01-11 06:00,-7.5,,,,4.7,,290.0,,87.0,,3.0,-9.2,924.3,,1019.7,,,9.0,,9.0,14.6,,0.0,0.0,,,-2.8,,,,,
100,대관령,2024-01-11 07:00,-8.0,,,,5.1,,270.0,,84.0,,2.8,-10.2,923.8,,1019.4,,,9.0,,9.0,14.6,,0.0,0.0,,,-2.8,,,,,
100,대관령,2024-01-11 08:00,-8.0,,,,6.8,,270.0,,83.0,,2.8,-10.3,923.8,,1019.4,,0.0,,0.01,,14.6,,0.0,0.0,,,-2.8,,,,,
100,대관령,2024-01-11 09:00,-7.4,,,,9.2,,270.0,,82.0,,2.9,-9.9,923.7,,1019.0,,0.8,,0.39,,13.8,,0.0,0.0,,,-2.8,,,,,
100,대관령,2024-01-11 10:00,-6.7,,,,9.0,,270.0,,79.0,,2.9,-9.7,923.7,,1018.9,,1.0,,0.94,,12.8,,6.0,1.0,,4.0,-2.8,,,,,
100,대관령,2024-01-11 11:00,-5.1,,,,9.1,,270.0,,73.0,,3.1,-9.1,923.1,,1017.6,,1.0,,1.48,,12.6,,0.0,0.0,,,-2.5,,,,,
100,대관령,2024-01-11 12:00,-4.0,,,,8.5,,270.0,,67.0,,3.0,-9.2,922.6,,1016.6,,1.0,,2.18,,12.6,,0.0,0.0,,,-2.3,,,,,
100,대관령,2024-01-11 13:00,-3.8,,,,9.4,,270.0,,70.0,,3.2,-8.4,922.1,,1016.0,,1.0,,2.06,,12.6,,1.0,1.0,,4.0,-2.1,,,,,
100,대관령,2024-01-11 14:00,-3.3,,,,9.9,,270.0,,71.0,,3.4,-7.8,921.9,,1015.5,,1.0,,1.84,,12.6,,6.0,2.0,,4.0,-2.0,,,,,
100,대관령,2024-01-11 15:00,-3.1,,,,9.0,,270.0,,72.0,,3.5,-7.4,921.3,,1014.8,,0.7,,1.37,,12.8,,3.0,3.0,,5.0,-1.9,,,,,
100,대관령,2024-01-11 16:00,-3.2,,,,9.7,,270.0,,75.0,,3.6,-7.0,921.1,,1014.6,,0.5,,0.76,,12.8,,4.0,4.0,,6.0,-1.9,,,,,
100,대관령,2024-01-11 17:00,-3.5,,,,10.1,,270.0,,79.0,,3.7,-6.6,920.8,,1014.4,,0.1,,0.26,,12.8,,1.0,1.0,,5.0,-2.0,,,,,
100,대관령,2024-01-11 18:00,-3.3,,,,10.7,,270.0,,81.0,,3.9,-6.1,920.7,,1014.2,,0.0,,0.01,,12.8,,4.0,4.0,,5.0,-2.0,,,,,
100,대관령,2024-01-11 19:00,-2.6,,,,12.3,,270.0,,81.0,,4.1,-5.4,920.5,,1013.7,,,9.0,,9.0,12.8,,4.0,4.0,,5.0,-2.1,,,,,
100,대관령,2024-01-11 20:00,-2.5,,,,12.7,,270.0,,83.0,,4.2,-4.9,920.3,,1013.5,,,9.0,,9.0,12.8,,4.0,4.0,,5.0,-2.1,,,,,
100,대관령,2024-01-11 21:00,-1.9,,,,13.3,,270.0,,79.0,,4.2,-5.0,920.6,,1013.7,,,9.0,,9.0,12.8,,8.0,8.0,,5.0,-2.1,,,,,
100,대관령,2024-01-11 22:00,-1.8,,,,11.7,,290.0,,80.0,,4.3,-4.8,920.6,,1013.6,,,9.0,,9.0,12.8,,0.0,0.0,,,-2.1,,,,,
100,대관령,2024-01-11 23:00,-1.7,,,,10.7,,270.0,,80.0,,4.3,-4.7,921.2,,1014.3,,,9.0,,9.0,12.8,,4.0,4.0,,5.0,-2.0,,,,,
100,대관령,2024-01-12 00:00,-1.5,,,,10.6,,270.0,,80.0,,4.4,-4.5,921.3,,1014.3,,,9.0,,9.0,12.8,,7.0,7.0,,,-2.0,,,,,
100,대관령,2024-01-12 01:00,-1.7,,,,10.6,,270.0,,79.0,,4.3,-4.8,921.6,,1014.7,,,9.0,,9.0,12.8,,3.0,3.0,,5.0,-2.0,,,,,
100,대관령,2024-01-12 02:00,-1.8,,,,8.9,,270.0,,79.0,,4.2,-4.9,922.0,,1015.2,,,9.0,,9.0,12.8,,6.0,6.0,,5.0,-2.0,,,,,
100,대관령,2024-01-12 03:00,-1.9,,,,8.1,,290.0,,79.0,,4.2,-5.0,922.3,,1015.6,,,9.0,,9.0,12.8,,0.0,0.0,,,-2.0,,,,,
100,대관령,2024-01-12 04:00,-2.5,,,,6.6,,290.0,,78.0,,4.0,-5.8,922.4,,1015.8,,,9.0,,9.0,12.8,,2.0,2.0,,6.0,-2.0,,,,,
100,대관령,2024-01-12 05:00,-3.0,,,,5.6,,290.0,,77.0,,3.8,-6.4,922.3,,1015.9,,,9.0,,9.0,12.8,,0.0,0.0,,,-2.1,,,,,
100,대관령,2024-01-12 06:00,-3.5,,,,4.7,,270.0,,76.0,,3.6,-7.1,923.1,,1016.9,,,9.0,,9.0,12.8,,0.0,0.0,,,-2.1,,,,,
100,대관령,2024-01-12 07:00,-4.2,,,,3.3,,270.0,,72.0,,3.2,-8.5,923.9,,1018.1,,,9.0,,9.0,12.8,,0.0,0.0,,,-2.3,,,,,
100,대관령,2024-01-12 08:00,-5.0,,,,0.7,,270.0,,69.0,,2.9,-9.8,924.4,,1019.0,,0.0,,0.0,,12.8,,0.0,0.0,,,-2.3,,,,,
100,대관령,2024-01-12 09:00,-3.0,,,,1.8,,250.0,,48.0,,2.4,-12.4,924.8,,1018.6,,0.8,,0.27,,12.6,,0.0,0.0,,,-2.3,,,,,
100,대관령,2024-01-12 10:00,-1.9,,,,4.6,,270.0,,44.0,,2.3,-12.5,924.6,,1018.1,,1.0,,0.91,,12.6,,0.0,0.0,,,-2.3,,,,,
100,대관령,2024-01-12 11:00,-1.3,,,,4.4,,270.0,,48.0,,2.7,-10.9,924.7,,1017.9,,1.0,,1.56,,12.5,,0.0,0.0,,,-2.3,,,,,
100,대관령,2024-01-12 12:00,-0.5,,,,3.8,,270.0,,45.0,,2.6,-11.0,924.5,,1017.4,,1.0,,1.86,,12.5,,0.0,0.0,,,-1.9,,,,,
100,대관령,2024-01-12 13:00,0.4,,,,4.6,,250.0,,39.0,,2.5,-11.9,924.2,,1016.7,,1.0,,1.96,,12.5,,1.0,1.0,,7.0,-1.8,,,,,
100,대관령,2024-01-12 14:00,0.8,,,,4.3,,270.0,,36.0,,2.3,-12.6,924.0,,1016.3,,1.0,,1.87,,12.3,,0.0,0.0,,,-1.5,,,,,
