¡ˆ¡°,¡ˆ¡°∏Ì,¿œΩ√,±‚ø¬(°∆C),±‚ø¬ QC«√∑°±◊,∞≠ºˆ∑Æ(mm),∞≠ºˆ∑Æ QC«√∑°±◊,«≥º”(m/s),«≥º” QC«√∑°±◊,«≥«‚(16πÊ¿ß),«≥«‚ QC«√∑°±◊,Ω¿µµ(%),Ω¿µµ QC«√∑°±◊,¡ı±‚æ–(hPa),¿ÃΩΩ¡°ø¬µµ(°∆C),«ˆ¡ˆ±‚æ–(hPa),«ˆ¡ˆ±‚æ– QC«√∑°±◊,«ÿ∏È±‚æ–(hPa),«ÿ∏È±‚æ– QC«√∑°±◊,¿œ¡∂(hr),¿œ¡∂ QC«√∑°±◊,¿œªÁ(MJ/m2),¿œªÁ QC«√∑°±◊,¿˚º≥(cm),3Ω√∞£Ω≈¿˚º≥(cm),¿¸øÓ∑Æ(10∫–¿ß),¡ﬂ«œ√˛øÓ∑Æ(10∫–¿ß),øÓ«¸(øÓ«¸æ‡æÓ),√÷¿˙øÓ∞Ì(100m ),¡ˆ∏Èø¬µµ(°∆C),¡ˆ∏Èø¬µµ QC«√∑°±◊,5cm ¡ˆ¡ﬂø¬µµ(°∆C),10cm ¡ˆ¡ﬂø¬µµ(°∆C),20cm ¡ˆ¡ﬂø¬µµ(°∆C),30cm ¡ˆ¡ﬂø¬µµ(°∆C)
271,∫¿»≠,2024-01-06 11:00,3.5,,,,1.1,,340.0,,42.0,,3.3,-8.2,981.1,,1020.9,,0.9,,,9.0,,,0.0,0.0,,,0.5,,,,,
271,∫¿»≠,2024-01-06 12:00,4.3,,,,2.5,,320.0,,33.0,,2.8,-10.5,980.4,,1020.1,,1.0,,,9.0,,,0.0,0.0,,,1.5,,,,,
271,∫¿»≠,2024-01-06 13:00,5.6,,,,2.5,,340.0,,28.0,,2.5,-11.5,979.5,,1018.9,,1.0,,,9.0,,,0.0,0.0,,,2.8,,,,,
271,∫¿»≠,2024-01-06 14:00,5.7,,,,4.1,,340.0,,24.0,,2.2,-13.3,979.2,,1018.6,,1.0,,,9.0,,,0.0,0.0,,,3.8,,,,,
271,∫¿»≠,2024-01-06 15:00,5.5,,,,4.2,,340.0,,24.0,,2.2,-13.5,979.5,,1019.0,,1.0,,,9.0,,,0.0,0.0,,,2.0,,,,,
271,∫¿»≠,2024-01-06 16:00,5.2,,,,2.1,,270.0,,28.0,,2.5,-11.8,979.7,,1019.2,,1.0,,,9.0,,,0.0,0.0,,,0.0,,,,,
271,∫¿»≠,2024-01-06 17:00,4.1,,,,1.4,,250.0,,31.0,,2.5,-11.5,980.2,,1019.8,,0.6,,,9.0,,,0.0,0.0,,,0.1,,,,,
271,∫¿»≠,2024-01-06 18:00,2.6,,,,0.8,,320.0,,38.0,,2.8,-10.3,980.8,,1020.7,,0.0,,,9.0,,,0.0,0.0,,,0.0,,,,,
271,∫¿»≠,2024-01-06 19:00,-0.3,,,,1.8,,20.0,,56.0,,3.3,-8.0,981.3,,1021.8,,,9.0,,9.0,,,1.0,0.0,,,-0.3,,,,,
271,∫¿»≠,2024-01-06 20:00,-1.3,,,,0.1,,0.0,,66.0,,3.7,-6.8,981.4,,1022.0,,,9.0,,9.0,,,2.0,1.0,,21.0,-0.4,,,,,
271,∫¿»≠,2024-01-06 21:00,-2.4,,,,0.1,,0.0,,77.0,,4.0,-5.8,981.5,,1022.3,,,9.0,,9.0,,,7.0,1.0,,21.0,-0.6,,,,,
271,∫¿»≠,2024-01-06 22:00,-2.2,,,,0.0,,0.0,,74.0,,3.8,-6.2,981.3,,1022.0,,,9.0,,9.0,,,8.0,7.0,,13.0,-0.7,,,,,
271,∫¿»≠,2024-01-06 23:00,-0.9,,,,0.8,,230.0,,72.0,,4.1,-5.3,981.5,,1022.0,,,9.0,,9.0,,,9.0,9.0,,8.0,-0.5,,,,,
271,∫¿»≠,2024-01-07 00:00,-0.4,,0.0,,1.7,,180.0,,73.0,,4.3,-4.6,981.2,,1021.7,,,9.0,,9.0,,,5.0,5.0,,,-1.0,,,,,
271,∫¿»≠,2024-01-07 01:00,-0.4,,,,1.7,,160.0,,78.0,,4.6,-3.7,980.9,,1021.4,,,9.0,,9.0,,,9.0,9.0,,,-0.7,,,,,
271,∫¿»≠,2024-01-07 02:00,-0.9,,,,0.7,,180.0,,85.0,,4.9,-3.1,980.7,,1021.2,,,9.0,,9.0,,,0.0,0.0,,,-1.3,,,,,
271,∫¿»≠,2024-01-07 03:00,-1.7,,,,0.7,,180.0,,80.0,,4.3,-4.7,980.9,,1021.5,,,9.0,,9.0,,,0.0,0.0,,,-1.8,,,,,
271,∫¿»≠,2024-01-07 04:00,-0.5,,,,1.3,,270.0,,60.0,,3.5,-7.3,981.1,,1021.6,,,9.0,,9.0,,,3.0,3.0,,11.0,-1.7,,,,,
271,∫¿»≠,2024-01-07 05:00,-1.2,,,,2.0,,340.0,,62.0,,3.5,-7.5,980.9,,1021.4,,,9.0,,9.0,,,0.0,0.0,,,-2.4,,,,,
271,∫¿»≠,2024-01-07 06:00,-1.2,,,,2.2,,340.0,,62.0,,3.5,-7.5,981.2,,1021.8,,,9.0,,9.0,,,4.0,4.0,,10.0,-2.4,,,,,
271,∫¿»≠,2024-01-07 07:00,-1.6,,,,0.8,,340.0,,62.0,,3.4,-7.9,981.7,,1022.3,,,9.0,,9.0,,,4.0,4.0,,10.0,-2.6,,,,,
271,∫¿»≠,2024-01-07 08:00,-1.8,,,,1.8,,320.0,,60.0,,3.2,-8.5,982.3,,1023.0,,0.0,,,9.0,,,0.0,0.0,,,-3.1,,,,,
271,∫¿»≠,2024-01-07 09:00,-1.3,,,,1.4,,340.0,,54.0,,3.0,-9.4,982.6,,1023.2,,0.9,,,9.0,,,2.0,0.0,,,-2.0,,,,,
271,∫¿»≠,2024-01-07 10:00,-0.9,,,,2.2,,320.0,,43.0,,2.5,-11.9,982.9,,1023.5,,1.0,,,9.0,,,0.0,0.0,,,-0.1,,,,,
271,∫¿»≠,2024-01-07 11:00,-0.6,,,,2.0,,290.0,,40.0,,2.3,-12.5,982.8,,1023.4,,0.9,,,9.0,,,0.0,0.0,,,0.5,,,,,
271,∫¿»≠,2024-01-07 12:00,-0.4,,,,3.3,,270.0,,36.0,,2.1,-13.6,982.2,,1022.7,,1.0,,,9.0,,,0.0,0.0,,,0.8,,,,,
271,∫¿»≠,2024-01-07 13:00,-0.4,,,,3.3,,270.0,,29.0,,1.7,-16.3,981.6,,1022.1,,1.0,,,9.0,,,0.0,0.0,,,1.6,,,,,
271,∫¿»≠,2024-01-07 14:00,-0.2,,,,4.3,,290.0,,29.0,,1.7,-16.1,981.8,,1022.3,,1.0,,,9.0,,,0.0,0.0,,,1.8,,,,,
271,∫¿»≠,2024-01-07 15:00,0.0,,,,3.4,,290.0,,26.0,,1.6,-17.2,981.9,,1022.3,,1.0,,,9.0,,,0.0,0.0,,,0.5,,,,,
271,∫¿»≠,2024-01-07 16:00,-0.4,,,,3.3,,290.0,,25.0,,1.5,-18.0,982.3,,1022.8,,1.0,,,9.0,,,0.0,0.0,,,0.1,,,,,
271,∫¿»≠,2024-01-07 17:00,-1.5,,,,2.7,,320.0,,25.0,,1.4,-19.0,982.6,,1023.3,,0.7,,,9.0,,,0.0,0.0,,,-0.3,,,,,
271,∫¿»≠,2024-01-07 18:00,-2.1,,,,3.1,,290.0,,25.0,,1.3,-19.5,983.3,,1024.1,,0.0,,,9.0,,,0.0,0.0,,,-1.3,,,,,
271,∫¿»≠,2024-01-07 19:00,-2.7,,,,1.3,,290.0,,28.0,,1.4,-18.7,984.0,,1024.9,,,9.0,,9.0,,,0.0,0.0,,,-2.5,,,,,
271,∫¿»≠,2024-01-07 20:00,-5.0,,,,1.3,,340.0,,44.0,,1.9,-15.3,984.6,,1025.9,,,9.0,,9.0,,,0.0,0.0,,,-3.4,,,,,
271,∫¿»≠,2024-01-07 21:00,-5.8,,,,0.7,,160.0,,51.0,,2.0,-14.3,985.2,,1026.7,,,9.0,,9.0,,,1.0,0.0,,,-4.1,,,,,
271,∫¿»≠,2024-01-07 22:00,-5.8,,,,0.3,,0.0,,57.0,,2.3,-12.9,985.6,,1027.1,,,9.0,,9.0,,,0.0,0.0,,,-4.6,,,,,
271,∫¿»≠,2024-01-07 23:00,-6.8,,,,1.3,,340.0,,57.0,,2.1,-13.9,985.8,,1027.4,,,9.0,,9.0,,,0.0,0.0,,,-5.2,,,,,
271,∫¿»≠,2024-01-08 00:00,-7.5,,,,1.0,,360.0,,63.0,,2.2,-13.3,986.1,,1027.9,,,9.0,,9.0,,,0.0,0.0,,,-5.6,,,,,
271,∫¿»≠,2024-01-08 01:00,-7.8,,,,0.8,,360.0,,62.0,,2.1,-13.8,986.6,,1028.4,,,9.0,,9.0,,,0.0,0.0,,,-6.0,,,,,
271,∫¿»≠,2024-01-08 02:00,-7.3,,,,1.6,,340.0,,59.0,,2.1,-13.9,986.5,,1028.3,,,9.0,,9.0,,,0.0,0.0,,,-6.5,,,,,
271,∫¿»≠,2024-01-08 03:00,-8.5,,,,0.7,,160.0,,68.0,,2.2,-13.3,987.1,,1029.1,,,9.0,,9.0,,,0.0,0.0,,,-6.7,,,,,
271,∫¿»≠,2024-01-08 04:00,-9.2,,,,0.8,,200.0,,75.0,,2.3,-12.8,986.7,,1028.8,,,9.0,,9.0,,,0.0,0.0,,,-7.0,,,,,
271,∫¿»≠,2024-01-08 05:00,-10.1,,,,0.3,,0.0,,78.0,,2.2,-13.2,986.4,,1028.7,,,9.0,,9.0,,,3.0,0.0,,,-7.3,,,,,
271,∫¿»≠,2024-01-08 06:00,-10.3,,,,0.5,,160.0,,78.0,,2.2,-13.4,986.9,,1029.2,,,9.0,,9.0,,,1.0,0.0,,,-7.6,,,,,
271,∫¿»≠,2024-01-08 07:00,-10.9,,,,0.2,,0.0,,82.0,,2.2,-13.3,987.4,,1029.8,,,9.0,,9.0,,,0.0,0.0,,,-7.8,,,,,
271,∫¿»≠,2024-01-08 08:00,-11.2,,,,0.0,,0.0,,84.0,,2.2,-13.3,987.9,,1030.3,,0.0,,,9.0,,,0.0,0.0,,,-7.9,,,,,
271,∫¿»≠,2024-01-08 09:00,-9.8,,,,0.5,,50.0,,77.0,,2.3,-13.0,988.2,,1030.5,,0.9,,,9.0,,,0.0,0.0,,,-6.5,,,,,
271,∫¿»≠,2024-01-08 10:00,-6.4,,,,0.5,,140.0,,55.0,,2.1,-13.9,987.7,,1029.4,,1.0,,,9.0,,,0.0,0.0,,,-2.4,,,,,
271,∫¿»≠,2024-01-08 11:00,-4.6,,,,1.6,,110.0,,45.0,,2.0,-14.7,987.3,,1028.7,,0.9,,,9.0,,,0.0,0.0,,,0.2,,,,,
271,∫¿»≠,2024-01-08 12:00,-2.6,,,,1.8,,160.0,,37.0,,1.9,-15.3,986.0,,1027.0,,1.0,,,9.0,,,0.0,0.0,,,0.9,,,,,
271,∫¿»≠,2024-01-08 13:00,-0.5,,,,2.2,,180.0,,34.0,,2.0,-14.4,984.8,,1025.4,,1.0,,,9.0,,,0.0,0.0,,,2.8,,,,,
271,∫¿»≠,2024-01-08 14:00,0.7,,,,2.4,,230.0,,30.0,,1.9,-14.9,983.8,,1024.2,,1.0,,,9.0,,,0.0,0.0,,,3.6,,,,,
271,∫¿»≠,2024-01-08 15:00,1.5,,,,2.3,,200.0,,29.0,,2.0,-14.6,983.4,,1023.6,,1.0,,,9.0,,,0.0,0.0,,,1.4,,,,,
271,∫¿»≠,2024-01-08 16:00,1.4,,,,2.2,,200.0,,28.0,,1.9,-15.1,983.5,,1023.7,,1.0,,,9.0,,,4.0,0.0,,,0.1,,,,,
271,∫¿»≠,2024-01-08 17:00,0.5,,,,2.1,,200.0,,29.0,,1.8,-15.5,983.6,,1024.0,,0.7,,,9.0,,,0.0,0.0,,,-0.2,,,,,
271,∫¿»≠,2024-01-08 18:00,-0.1,,,,0.5,,180.0,,32.0,,1.9,-14.8,984.1,,1024.6,,0.0,,,9.0,,,5.0,0.0,,,-0.6,,,,,
271,∫¿»≠,2024-01-08 19:00,-2.7,,,,1.7,,360.0,,48.0,,2.4,-12.2,984.5,,1025.4,,,9.0,,9.0,,,7.0,0.0,,,-1.7,,,,,
271,∫¿»≠,2024-01-08 20:00,-3.8,,,,1.1,,360.0,,53.0,,2.4,-12.0,984.1,,1025.2,,,9.0,,9.0,,,7.0,0.0,,,-2.8,,,,,
271,∫¿»≠,2024-01-08 21:00,-5.1,,,,0.4,,0.0,,64.0,,2.7,-10.8,984.1,,1025.4,,,9.0,,9.0,,,6.0,0.0,,,-3.9,,,,,
271,∫¿»≠,2024-01-08 22:00,-5.0,,,,1.9,,180.0,,61.0,,2.6,-11.3,984.0,,1025.3,,,9.0,,9.0,,,9.0,0.0,,,-4.9,,,,,
271,∫¿»≠,2024-01-08 23:00,-5.5,,,,1.6,,160.0,,61.0,,2.5,-11.8,983.6,,1025.0,,,9.0,,9.0,,,0.0,0.0,,,-5.6,,,,,
271,∫¿»≠,2024-01-09 00:00,-6.3,,,,1.0,,160.0,,68.0,,2.6,-11.2,983.4,,1024.9,,,9.0,,9.0,,,0.0,0.0,,,-6.0,,,,,
271,∫¿»≠,2024-01-09 01:00,-6.5,,,,2.7,,180.0,,65.0,,2.4,-12.0,983.0,,1024.5,,,9.0,,9.0,,,0.0,0.0,,,-6.5,,,,,
271,∫¿»≠,2024-01-09 02:00,-6.5,,,,2.0,,180.0,,64.0,,2.4,-12.1,983.0,,1024.5,,,9.0,,9.0,,,0.0,0.0,,,-6.6,,,,,
271,∫¿»≠,2024-01-09 03:00,-6.6,,,,0.5,,50.0,,68.0,,2.5,-11.5,982.4,,1023.9,,,9.0,,9.0,,,2.0,1.0,,10.0,-6.1,,,,,
271,∫¿»≠,2024-01-09 04:00,-6.4,,,,0.6,,160.0,,71.0,,2.7,-10.8,981.6,,1023.0,,,9.0,,9.0,,,8.0,5.0,,10.0,-5.6,,,,,
271,∫¿»≠,2024-01-09 05:00,-6.0,,,,0.4,,0.0,,71.0,,2.8,-10.4,981.3,,1022.6,,,9.0,,9.0,,,10.0,10.0,,11.0,-4.9,,,,,
271,∫¿»≠,2024-01-09 06:00,-5.2,,,,0.7,,180.0,,71.0,,3.0,-9.6,981.3,,1022.5,,,9.0,,9.0,,,2.0,2.0,,11.0,-4.2,,,,,
271,∫¿»≠,2024-01-09 07:00,-5.2,,,,0.2,,0.0,,72.0,,3.0,-9.4,981.3,,1022.5,,,9.0,,9.0,,,0.0,0.0,,,-4.7,,,,,
271,∫¿»≠,2024-01-09 08:00,-4.6,,,,0.1,,0.0,,72.0,,3.1,-8.8,981.6,,1022.7,,0.0,,,9.0,,,0.0,0.0,,,-3.6,,,,,
271,∫¿»≠,2024-01-09 09:00,-3.5,,,,0.2,,0.0,,72.0,,3.4,-7.8,981.8,,1022.8,,0.0,,,9.0,,,9.0,9.0,,7.0,-2.8,,,,,
271,∫¿»≠,2024-01-09 10:00,-2.6,,,,0.6,,180.0,,68.0,,3.4,-7.7,982.0,,1022.8,,0.0,,,9.0,,,10.0,10.0,,5.0,-2.1,,,,,
271,∫¿»≠,2024-01-09 11:00,-1.7,,,,0.3,,0.0,,70.0,,3.8,-6.4,981.7,,1022.4,,0.0,,,9.0,,,8.0,8.0,,3.0,-1.5,,,,,
271,∫¿»≠,2024-01-09 12:00,-1.0,,,,0.4,,0.0,,76.0,,4.3,-4.7,980.3,,1020.8,,0.0,,,9.0,,,9.0,9.0,,3.0,-0.6,,,,,
271,∫¿»≠,2024-01-09 13:00,-0.3,,,,1.3,,160.0,,83.0,,5.0,-2.8,979.8,,1020.2,,0.0,,,9.0,,,9.0,9.0,,2.0,-0.2,,,,,
271,∫¿»≠,2024-01-09 14:00,0.3,,,,1.8,,140.0,,86.0,,5.4,-1.7,978.9,,1019.2,,0.0,,,9.0,,,10.0,6.0,,2.0,0.3,,,,,
271,∫¿»≠,2024-01-09 15:00,1.0,,,,1.6,,140.0,,84.0,,5.5,-1.4,978.7,,1018.8,,0.0,,,9.0,,,10.0,6.0,,3.0,0.3,,,,,
271,∫¿»≠,2024-01-09 16:00,1.2,,,,1.7,,140.0,,85.0,,5.7,-1.0,978.3,,1018.4,,0.0,,,9.0,,,8.0,8.0,,4.0,0.2,,,,,
271,∫¿»≠,2024-01-09 17:00,1.2,,,,1.5,,160.0,,88.0,,5.9,-0.5,978.6,,1018.7,,0.0,,,9.0,,,4.0,4.0,,3.0,0.1,,,,,
271,∫¿»≠,2024-01-09 18:00,0.1,,,,0.2,,0.0,,94.0,,5.8,-0.7,978.3,,1018.6,,0.0,,,9.0,,,5.0,5.0,,11.0,0.0,,,,,
271,∫¿»≠,2024-01-09 19:00,0.0,,,,0.3,,0.0,,94.0,,5.8,-0.8,978.7,,1019.0,,,9.0,,9.0,,,10.0,10.0,,13.0,-0.1,,,,,
271,∫¿»≠,2024-01-09 20:00,-0.5,,,,0.5,,340.0,,94.0,,5.6,-1.3,978.6,,1019.0,,,9.0,,9.0,,,7.0,7.0,,2.0,-0.4,,,,,
271,∫¿»≠,2024-01-09 21:00,-0.6,,,,0.2,,0.0,,95.0,,5.6,-1.3,978.7,,1019.1,,,9.0,,9.0,,,8.0,8.0,,2.0,-0.7,,,,,
271,∫¿»≠,2024-01-09 22:00,-0.5,,,,0.0,,0.0,,95.0,,5.6,-1.2,978.8,,1019.2,,,9.0,,9.0,,,9.0,9.0,,2.0,-0.8,,,,,
271,∫¿»≠,2024-01-09 23:00,-0.4,,,,0.2,,0.0,,95.0,,5.6,-1.1,978.2,,1018.6,,,9.0,,9.0,,,9.0,3.0,,10.0,-0.8,,,,,
271,∫¿»≠,2024-01-10 00:00,-0.4,,0.0,,0.8,,160.0,,95.0,,5.6,-1.1,978.2,,1018.6,,,9.0,,9.0,,,9.0,9.0,,,-0.8,,,,,
271,∫¿»≠,2024-01-10 01:00,-1.2,,,,0.8,,340.0,,96.0,,5.4,-1.7,977.9,,1018.3,,,9.0,,9.0,,,7.0,3.0,,2.0,-1.4,,,,,
271,∫¿»≠,2024-01-10 02:00,-1.1,,,,0.5,,360.0,,96.0,,5.4,-1.6,977.8,,1018.2,,,9.0,,9.0,,,0.0,0.0,,,-1.8,,,,,
271,∫¿»≠,2024-01-10 03:00,-1.2,,,,0.2,,0.0,,96.0,,5.4,-1.7,977.9,,1018.3,,,9.0,,9.0,,,1.0,1.0,,2.0,-1.8,,,,,
271,∫¿»≠,2024-01-10 04:00,-2.2,,,,0.4,,0.0,,96.0,,5.0,-2.7,978.1,,1018.7,,,9.0,,9.0,,,5.0,5.0,,21.0,-2.8,,,,,
271,∫¿»≠,2024-01-10 05:00,-2.2,,,,0.1,,0.0,,96.0,,5.0,-2.7,978.3,,1018.9,,,9.0,,9.0,,,2.0,2.0,,1.0,-2.5,,,,,
271,∫¿»≠,2024-01-10 06:00,-2.7,,,,0.7,,360.0,,96.0,,4.8,-3.2,979.0,,1019.7,,,9.0,,9.0,,,0.0,0.0,,,-2.9,,,,,
271,∫¿»≠,2024-01-10 07:00,-3.3,,,,0.4,,0.0,,95.0,,4.6,-3.9,979.6,,1020.4,,,9.0,,9.0,,,0.0,0.0,,,-3.4,,,,,
271,∫¿»≠,2024-01-10 08:00,-3.8,,,,0.6,,20.0,,95.0,,4.4,-4.4,980.3,,1021.3,,0.0,,,9.0,,,0.0,0.0,,,-2.8,,,,,
271,∫¿»≠,2024-01-10 09:00,-3.4,,,,0.4,,0.0,,97.0,,4.6,-3.8,980.6,,1021.5,,0.0,,,9.0,,,7.0,7.0,,,-2.0,,,,,
271,∫¿»≠,2024-01-10 10:00,-1.4,,,,0.6,,140.0,,96.0,,5.3,-1.9,980.7,,1021.3,,1.0,,,9.0,,,0.0,0.0,,,-0.4,,,,,
271,∫¿»≠,2024-01-10 11:00,3.6,,,,0.9,,20.0,,67.0,,5.3,-1.9,980.4,,1020.1,,0.9,,,9.0,,,3.0,0.0,,,1.2,,,,,
271,∫¿»≠,2024-01-10 12:00,5.8,,,,0.8,,20.0,,45.0,,4.2,-5.2,979.6,,1019.0,,1.0,,,9.0,,,3.0,0.0,,,4.0,,,,,
271,∫¿»≠,2024-01-10 13:00,5.4,,,,1.7,,90.0,,48.0,,4.3,-4.7,979.2,,1018.7,,0.5,,,9.0,,,7.0,5.0,,14.0,3.4,,,,,
271,∫¿»≠,2024-01-10 14:00,6.2,,,,1.9,,140.0,,48.0,,4.5,-4.0,979.0,,1018.3,,0.2,,,9.0,,,8.0,8.0,,14.0,3.9,,,,,
271,∫¿»≠,2024-01-10 15:00,6.1,,,,2.6,,160.0,,49.0,,4.6,-3.8,979.3,,1018.6,,0.3,,,9.0,,,8.0,7.0,,14.0,3.7,,,,,
271,∫¿»≠,2024-01-10 16:00,5.9,,,,1.2,,50.0,,50.0,,4.6,-3.7,979.6,,1019.0,,0.0,,,9.0,,,9.0,9.0,,13.0,1.7,,,,,
271,∫¿»≠,2024-01-10 17:00,5.0,,,,1.3,,250.0,,56.0,,4.9,-3.0,979.6,,1019.2,,0.4,,,9.0,,,7.0,6.0,,15.0,0.8,,,,,
271,∫¿»≠,2024-01-10 18:00,2.8,,,,0.6,,340.0,,68.0,,5.1,-2.5,980.2,,1020.1,,0.0,,,9.0,,,2.0,2.0,,14.0,-0.3,,,,,
271,∫¿»≠,2024-01-10 19:00,2.4,,,,1.3,,340.0,,71.0,,5.2,-2.3,980.7,,1020.7,,,9.0,,9.0,,,5.0,5.0,,15.0,0.1,,,,,
271,∫¿»≠,2024-01-10 20:00,0.1,,,,1.3,,340.0,,79.0,,4.9,-3.1,981.1,,1021.5,,,9.0,,9.0,,,0.0,0.0,,,0.0,,,,,
271,∫¿»≠,2024-01-10 21:00,-0.9,,,,0.4,,0.0,,85.0,,4.9,-3.1,981.2,,1021.7,,,9.0,,9.0,,,0.0,0.0,,,-0.2,,,,,
271,∫¿»≠,2024-01-10 22:00,-2.0,,,,0.0,,0.0,,89.0,,4.7,-3.5,981.0,,1021.7,,,9.0,,9.0,,,0.0,0.0,,,-0.4,,,,,
271,∫¿»≠,2024-01-10 23:00,-2.6,,,,0.0,,0.0,,91.0,,4.6,-3.8,980.9,,1021.7,,,9.0,,9.0,,,0.0,0.0,,,-0.7,,,,,
271,∫¿»≠,2024-01-11 00:00,-3.0,,,,0.1,,0.0,,92.0,,4.5,-4.1,980.8,,1021.6,,,9.0,,9.0,,,1.0,0.0,,,-1.3,,,,,
271,∫¿»≠,2024-01-11 01:00,-3.7,,,,0.7,,340.0,,93.0,,4.3,-4.6,980.5,,1021.4,,,9.0,,9.0,,,1.0,0.0,,,-2.0,,,,,
271,∫¿»≠,2024-01-11 02:00,-4.3,,,,0.4,,0.0,,94.0,,4.2,-5.1,980.5,,1021.5,,,9.0,,9.0,,,0.0,0.0,,,-2.7,,,,,
271,∫¿»≠,2024-01-11 03:00,-4.5,,,,0.2,,0.0,,94.0,,4.1,-5.3,980.3,,1021.4,,,9.0,,9.0,,,3.0,0.0,,,-3.3,,,,,
271,∫¿»≠,2024-01-11 04:00,-4.2,,,,0.1,,0.0,,94.0,,4.2,-5.0,980.0,,1021.0,,,9.0,,9.0,,,0.0,0.0,,,-2.5,,,,,
271,∫¿»≠,2024-01-11 05:00,-3.4,,,,0.1,,0.0,,93.0,,4.4,-4.3,979.4,,1020.2,,,9.0,,9.0,,,0.0,0.0,,,-1.9,,,,,
271,∫¿»≠,2024-01-11 06:00,-2.6,,,,0.3,,0.0,,95.0,,4.8,-3.2,979.3,,1020.0,,,9.0,,9.0,,,0.0,0.0,,,-1.7,,,,,
271,∫¿»≠,2024-01-11 07:00,-2.8,,,,0.5,,200.0,,94.0,,4.7,-3.6,979.0,,1019.7,,,9.0,,9.0,,,0.0,0.0,,,-1.9,,,,,
271,∫¿»≠,2024-01-11 08:00,-4.2,,,,0.4,,0.0,,93.0,,4.2,-5.1,979.4,,1020.4,,0.0,,,9.0,,,5.0,5.0,,2.0,-3.7,,,,,
271,∫¿»≠,2024-01-11 09:00,-2.4,,,,1.0,,140.0,,93.0,,4.8,-3.3,979.4,,1020.1,,0.2,,,9.0,,,0.0,0.0,,,-3.1,,,,,
271,∫¿»≠,2024-01-11 10:00,-1.8,,,,2.9,,230.0,,82.0,,4.4,-4.4,979.4,,1020.0,,0.9,,,9.0,,,0.0,0.0,,,-0.5,,,,,
271,∫¿»≠,2024-01-11 11:00,-0.6,,,,2.9,,230.0,,72.0,,4.2,-5.0,978.7,,1019.1,,0.8,,,9.0,,,1.0,0.0,,,0.6,,,,,
271,∫¿»≠,2024-01-11 12:00,1.7,,,,2.6,,320.0,,53.0,,3.7,-6.8,977.5,,1017.4,,1.0,,,9.0,,,4.0,0.0,,,1.2,,,,,
271,∫¿»≠,2024-01-11 13:00,2.6,,,,4.4,,320.0,,50.0,,3.7,-6.8,976.7,,1016.5,,1.0,,,9.0,,,0.0,0.0,,,3.4,,,,,
271,∫¿»≠,2024-01-11 14:00,3.8,,,,1.6,,320.0,,48.0,,3.8,-6.2,976.3,,1015.8,,1.0,,,9.0,,,4.0,0.0,,,5.5,,,,,
271,∫¿»≠,2024-01-11 15:00,3.4,,,,2.4,,270.0,,46.0,,3.6,-7.1,976.2,,1015.8,,1.0,,,9.0,,,4.0,0.0,,,2.9,,,,,
271,∫¿»≠,2024-01-11 16:00,3.0,,,,3.9,,270.0,,54.0,,4.1,-5.4,976.4,,1016.1,,1.0,,,9.0,,,5.0,0.0,,,0.2,,,,,
271,∫¿»≠,2024-01-11 17:00,2.9,,,,2.7,,270.0,,58.0,,4.4,-4.5,976.0,,1015.7,,0.5,,,9.0,,,8.0,8.0,,11.0,0.1,,,,,
271,∫¿»≠,2024-01-11 18:00,3.0,,,,1.6,,270.0,,61.0,,4.6,-3.8,976.2,,1015.9,,0.0,,,9.0,,,0.0,0.0,,,0.1,,,,,
271,∫¿»≠,2024-01-11 19:00,3.4,,,,2.0,,290.0,,62.0,,4.8,-3.2,976.3,,1015.9,,,9.0,,9.0,,,0.0,0.0,,,0.1,,,,,
271,∫¿»≠,2024-01-11 20:00,3.6,,,,2.7,,290.0,,63.0,,5.0,-2.7,975.8,,1015.3,,,9.0,,9.0,,,0.0,0.0,,,0.1,,,,,
271,∫¿»≠,2024-01-11 21:00,3.9,,,,2.1,,290.0,,63.0,,5.1,-2.5,975.3,,1014.8,,,9.0,,9.0,,,0.0,0.0,,,0.1,,,,,
271,∫¿»≠,2024-01-11 22:00,4.2,,,,2.6,,290.0,,62.0,,5.1,-2.4,975.3,,1014.8,,,9.0,,9.0,,,0.0,0.0,,,0.1,,,,,
271,∫¿»≠,2024-01-11 23:00,4.1,,,,1.5,,250.0,,64.0,,5.2,-2.1,975.3,,1014.7,,,9.0,,9.0,,,9.0,9.0,,9.0,0.1,,,,,
271,∫¿»≠,2024-01-12 00:00,3.8,,,,1.5,,200.0,,66.0,,5.3,-1.9,975.1,,1014.6,,,9.0,,9.0,,,0.0,0.0,,,0.1,,,,,
271,∫¿»≠,2024-01-12 01:00,4.1,,,,1.4,,200.0,,67.0,,5.5,-1.4,975.3,,1014.7,,,9.0,,9.0,,,9.0,9.0,,9.0,0.1,,,,,
271,∫¿»≠,2024-01-12 02:00,4.7,,,,3.8,,320.0,,66.0,,5.6,-1.1,975.5,,1015.0,,,9.0,,9.0,,,8.0,8.0,,8.0,0.2,,,,,
271,∫¿»≠,2024-01-12 03:00,4.4,,,,2.8,,320.0,,66.0,,5.5,-1.4,975.6,,1015.1,,,9.0,,9.0,,,9.0,8.0,,8.0,0.1,,,,,
271,∫¿»≠,2024-01-12 04:00,3.9,,,,1.9,,290.0,,65.0,,5.3,-2.0,975.7,,1015.2,,,9.0,,9.0,,,0.0,0.0,,,-0.1,,,,,
